name,ctype,csubtype,contract,address,all_categories
Sumer,DeFi,Lending,CompLogic,0x332f124323a1da3aeca4860f3b2b4a4c0df232ae,DeFi::Lending;DeFi::CDP;DeFi::Cross Chain;DeFi::Synthetics
Sumer,DeFi,Lending,Comptroller,0x2d9b96648c784906253c7fa94817437ef59cf226,DeFi::Lending;DeFi::CDP;DeFi::Cross Chain;DeFi::Synthetics
Sumer,DeFi,Lending,RedemptionManager,0xbb134359b3e6794127c7232680f959ce6bf60814,DeFi::Lending;DeFi::CDP;DeFi::Cross Chain;DeFi::Synthetics
Sumer,DeFi,Lending,Timelock,0x0f0af0e3deb8a884fcb54907ba571c84c2eb3042,DeFi::Lending;DeFi::CDP;DeFi::Cross Chain;DeFi::Synthetics
Sumer,DeFi,Lending,sdrMON,0x16c7d1f9ea48f7de5e8bc3165a04e8340da574fa,DeFi::Lending;DeFi::CDP;DeFi::Cross Chain;DeFi::Synthetics
Sumer,DeFi,Lending,sdrUSDC,0xe19fd48c972e2db074c4b0b29ff2f0d3e1aefe52,DeFi::Lending;DeFi::CDP;DeFi::Cross Chain;DeFi::Synthetics
Sumer,DeFi,Lending,sdrWETH,0xf4db30e806609516d14cdb53d9bc306c99505451,DeFi::Lending;DeFi::CDP;DeFi::Cross Chain;DeFi::Synthetics
Tadle,DeFi,Lending,TadleConnectors,0xa8dd40ce8d5fca018160d21d5142fb4f938f5453,DeFi::Lending;DeFi::CDP;DeFi::Launchpads;DeFi::Liquid Staking;DeFi::DEX Aggregator;DeFi::Yield Aggregator;Infra::Interoperability;DeFi::Stablecoin;DeFi::Yield
Tadle,DeFi,Lending,TadleSandBoxFactory,0x89d6aee63bd92a9a021d3c4943a66c8e4c8d31f9,DeFi::Lending;DeFi::CDP;DeFi::Launchpads;DeFi::Liquid Staking;DeFi::DEX Aggregator;DeFi::Yield Aggregator;Infra::Interoperability;DeFi::Stablecoin;DeFi::Yield
Timeswap,DeFi,Lending,TimeswapV2LiquidityToken,0xca9fea121c08f7b71f4625af75c9a8bfc7adbc3b,DeFi::Lending;DeFi::CDP
Timeswap,DeFi,Lending,TimeswapV2OptionFactory,0x9515507fc36174e0babac382b6640ef2325e61da,DeFi::Lending;DeFi::CDP
Timeswap,DeFi,Lending,TimeswapV2Periphery,0x69a88955d83d7952142dda9c688716ca51bc7eeb,DeFi::Lending;DeFi::CDP
Timeswap,DeFi,Lending,TimeswapV2PeripheryNoDexAddLiquidityGivenPrincipal,0xc04766f87953c5693c18c976e4b26ef24520b570,DeFi::Lending;DeFi::CDP
Timeswap,DeFi,Lending,TimeswapV2PeripheryNoDexBorrowGivenPosition,0x5b598635aeca23690e5b6f3c33c7bd7c79516d62,DeFi::Lending;DeFi::CDP
Timeswap,DeFi,Lending,TimeswapV2PeripheryNoDexBorrowGivenPrincipal,0x5752513819a784ddc1393b137e9ac244b17806db,DeFi::Lending;DeFi::CDP
Timeswap,DeFi,Lending,TimeswapV2PeripheryNoDexCloseBorrowGivenPosition,0x369071882fa8c1cd3360123dd9ff2af4c435d311,DeFi::Lending;DeFi::CDP
Timeswap,DeFi,Lending,TimeswapV2PeripheryNoDexCloseBorrowGivenPositionForLiquidity,0x53bd5307373d622059ced2c10e4e8485fe50c4c9,DeFi::Lending;DeFi::CDP
Timeswap,DeFi,Lending,TimeswapV2PeripheryNoDexCloseLendGivenPosition,0xba37dbaf63c61e056d3c44dbcc7d36898ba54441,DeFi::Lending;DeFi::CDP
Timeswap,DeFi,Lending,TimeswapV2PeripheryNoDexCloseLendGivenPositionForLiquidity,0x48b9837385ae1c3efc3170207279f1867fc67983,DeFi::Lending;DeFi::CDP
Timeswap,DeFi,Lending,TimeswapV2PeripheryNoDexCollect,0xe7c07c840260a9768332c8af1ae95941debea0d1,DeFi::Lending;DeFi::CDP
Timeswap,DeFi,Lending,TimeswapV2PeripheryNoDexLendGivenPrincipal,0x49028cb356d9aa33b996e2bb17d708044f54d01d,DeFi::Lending;DeFi::CDP
Timeswap,DeFi,Lending,TimeswapV2PeripheryNoDexQuoterAddLiquidityGivenPrincipal,0xbc0800cf33da737a069c8cf7189c69aad703f0fe,DeFi::Lending;DeFi::CDP
Timeswap,DeFi,Lending,TimeswapV2PeripheryNoDexQuoterBorrowGivenPosition,0xba43a58fc290663415556441098047645910c44d,DeFi::Lending;DeFi::CDP
Timeswap,DeFi,Lending,TimeswapV2PeripheryNoDexQuoterBorrowGivenPrincipal,0x6ef942faec47cac5538f429c734bf1b98f963a26,DeFi::Lending;DeFi::CDP
Timeswap,DeFi,Lending,TimeswapV2PeripheryNoDexQuoterCloseBorrowGivenPosition,0x73a76aff6dc8aca146bc7878c5bf686156d3b519,DeFi::Lending;DeFi::CDP
Timeswap,DeFi,Lending,TimeswapV2PeripheryNoDexQuoterCloseBorrowGivenPositionForLiquidity,0x1c0132b292e34bb6a05eedb979046e117c8d55dc,DeFi::Lending;DeFi::CDP
Timeswap,DeFi,Lending,TimeswapV2PeripheryNoDexQuoterCloseLendGivenPosition,0x235272e5e7561505011729b30b2aa57bd9ef6eac,DeFi::Lending;DeFi::CDP
Timeswap,DeFi,Lending,TimeswapV2PeripheryNoDexQuoterCloseLendGivenPositionForLiquidity,0x99359eab05a8e2464bfcaa00eac28e0201845a53,DeFi::Lending;DeFi::CDP
Timeswap,DeFi,Lending,TimeswapV2PeripheryNoDexQuoterCollect,0xffc95ed4db5a43fd3bb9fdacd2b9409d01167b2a,DeFi::Lending;DeFi::CDP
Timeswap,DeFi,Lending,TimeswapV2PeripheryNoDexQuoterLendGivenPrincipal,0xcecd8827def5ba6048d9b374cda1abfd9bf857ec,DeFi::Lending;DeFi::CDP
Timeswap,DeFi,Lending,TimeswapV2PeripheryNoDexQuoterRemoveLiquidityGivenPosition,0xdca2644d1f0900740158a64cbdc339b0514a4947,DeFi::Lending;DeFi::CDP
Timeswap,DeFi,Lending,TimeswapV2PeripheryNoDexQuoterWithdraw,0xcce1f61dc39e157a63675145a0ffb50065c2f56d,DeFi::Lending;DeFi::CDP
Timeswap,DeFi,Lending,TimeswapV2PeripheryNoDexQuoterWithdrawForLiquidity,0xdb81aa023d1b2465a93087ef829ae438643939cf,DeFi::Lending;DeFi::CDP
Timeswap,DeFi,Lending,TimeswapV2PeripheryNoDexRemoveLiquidityGivenPosition,0x7e226a29a54050181d1bfc8a490840f62203f0f4,DeFi::Lending;DeFi::CDP
Timeswap,DeFi,Lending,TimeswapV2PeripheryNoDexWithdraw,0xa37a55bdf9a3227610b61ef4446670ed4b763b86,DeFi::Lending;DeFi::CDP
Timeswap,DeFi,Lending,TimeswapV2PeripheryNoDexWithdrawForLiquidity,0x0c67b8aa57e66978cc3d11aee602376429e2a567,DeFi::Lending;DeFi::CDP
Timeswap,DeFi,Lending,TimeswapV2PoolFactory,0xbf90d2d8e629ca48cf001f1ca6adb47f120fb91a,DeFi::Lending;DeFi::CDP
Timeswap,DeFi,Lending,TimeswapV2Token,0x1c65868b41d5d69146246e3e44b66804d2698c6d,DeFi::Lending;DeFi::CDP
Timeswap,DeFi,Lending,TimeswapV2TokenForLiquidity,0x3d7407988b6b3589dcd949b647fe1f0ec80d5002,DeFi::Lending;DeFi::CDP
TownSquare,DeFi,Lending,AccountController,0xc2df24203ab3a4f3857d649757a99e18de059a16,DeFi::Lending;DeFi::Cross Chain
TownSquare,DeFi,Lending,Hub,0x2dfdb4bf6c910b5bbbb0d07ec5f088e294628189,DeFi::Lending;DeFi::Cross Chain
TownSquare,DeFi,Lending,HubMessageDispatcher,0xed84c02a0787d56d0b53efe64dd60a1ae20e4e31,DeFi::Lending;DeFi::Cross Chain
TownSquare,DeFi,Lending,HubRelayer,0x2970fde6064178d51d961689cb5b64226ab11fc2,DeFi::Lending;DeFi::Cross Chain
TownSquare,DeFi,Lending,LoanController,0xc4c20efbefa4bde14091a3040d112cf981d8b2db,DeFi::Lending;DeFi::Cross Chain
TownSquare,DeFi,Lending,MON Pool,0x106d0e2bff74b39d09636bdcd5d4189f24d91433,DeFi::Lending;DeFi::Cross Chain
TownSquare,DeFi,Lending,PriceFeedManager,0x428cfa65310c70bc9e65bddb26c65fe4ca490376,DeFi::Lending;DeFi::Cross Chain
TownSquare,DeFi,Lending,SpokeController,0x8f8a0ed366439576b7db220678ed1259743239e3,DeFi::Lending;DeFi::Cross Chain
TownSquare,DeFi,Lending,SpokeMessageDispatcher,0xb4a545a183bd072548ddfe9ddadc2c6f962ac14f,DeFi::Lending;DeFi::Cross Chain
TownSquare,DeFi,Lending,SpokeNativeToken,0x0392354326960f891926835eedab127766b21668,DeFi::Lending;DeFi::Cross Chain
TownSquare,DeFi,Lending,SpokeOperations,0x63cb1cf5accbcc57e0cca047be9673ea5022b8db,DeFi::Lending;DeFi::Cross Chain
TownSquare,DeFi,Lending,USDC Pool,0xdb4e67f878289a820046f46f6304fd6ee1449281,DeFi::Lending;DeFi::Cross Chain
TownSquare,DeFi,Lending,USDC SpokeToken,0xa457235b68606a7921b7c525d92e9592e793b4c0,DeFi::Lending;DeFi::Cross Chain
TownSquare,DeFi,Lending,WMON Pool,0xf358f9e4ba7d210fde8c9a30522bb0063e15c4bb,DeFi::Lending;DeFi::Cross Chain
TownSquare,DeFi,Lending,WMON SpokeToken,0xa2b1ac2bb0a6ad5e74d74f8809a2f935813d273a,DeFi::Lending;DeFi::Cross Chain
Mellow Protocol,DeFi,Leveraged Farming,BasicRedeemHook,0x00000001d757b0554f564d88c6855ccd9bab5b6c,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,BasicShareManager_Implementation,0x00000001198a8ac01f183cfc340fdbf01b441c83,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,BitmaskVerifier,0x000000019a3e622ee54b1f6e155fb740d1fd9f0f,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,Consensus_Factory,0x2e84d9e713610d7eafcdf7f998ce1bdb835f5668,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,Consensus_Implementation,0x000000005ab29daa855dfa661d8d9d25cd88c103,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,DepositQueue_Factory,0xa67330bb89668ba66502a6d6670dacf5f334eb53,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,DepositQueue_Implementation,0x00000004f672aa091ebf44545cb8ae75143d8f4c,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,ERC20Verifier,0x00000009710aebae63b94487a7d4a0b07e6c4837,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,ERC20Verifier_Factory,0xc14bcd44686ee3eaf483edc5436d93e97ac50d71,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,Factory_Factory,0x000000049057e402f46800cdc08199b1358a7691,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,Factory_Implementation,0x0000000834bd05fe8a94b5e0bfec2a58a4c9171e,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,Fastlane_DepositQueue_shMON,0xd25b8b6b15c19d6eff91bd00aa17ad9c5d09a3d3,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,Fastlane_FeeManager,0x0d4c9dfa80c7f291d0de6b305b3308e45f966445,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,Fastlane_Oracle,0xd585e5660e1c22b6c0b0374396d728fb8c284235,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,Fastlane_RedeemQueue_shMON,0xb03cac60f47b9ae204ef4d5576a378c4c62d0471,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,Fastlane_RiskManager,0x80a22358ec0a749eabaa26eff7cb1f0b6d4007d3,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,Fastlane_Subvault_0,0xb2a616b410c3d7eb83fbe0ec4830daf9a6e4356b,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,Fastlane_Timelock_Controller,0x6ba64c154347b5fba27b64dd3a773445341461b0,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,Fastlane_Vault,0xd7441a389df504d2124529157152aaad766456da,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,Fastlane_Verifier_0,0xfa6f89537231d0321affa8fe4d8faf52c9f9e008,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,FeeManager_Factory,0xdc40601eee986e739831a96669f931eb818f43d2,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,FeeManager_Implementation,0x00000005e070fe45d9bc67a4e3201994347ec9f5,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,MVT,0x04f8c38ae80bcf690b947f60f62bda18145c3d67,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,Monad_DepositQueue_MON,0x4b54bf09e779578a5afd96c84b78aa30488014b4,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,Monad_DepositQueue_WMON,0x47a3d2eba87628d643664fca5d0fe2fca48265c1,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,Monad_FeeManager,0x164142c927f8874264f8a2fc65aea7e93b218156,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,Monad_Oracle,0xeb9144abd066233e48b549b97a23ff7358bcd424,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,Monad_RedeemQueue_MON,0x1aea6d1e29966bb53f8b6ed02ad93884a0c03541,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,Monad_RedeemQueue_WMON,0x7c68288064f54e274694cb2c08c0eea5d1c05592,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,Monad_RiskManager,0x28bd6fea28263ffe63d67b211ab01180ebaa928c,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,Monad_Timelock_Controller,0xdcf8808e66ba87c71b88d0e2672eb90a6e85fda0,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,Monad_Vault,0x912644cdfada93469b8ab5b4351bdcff61691613,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,OracleHelper,0x00000002449a991f159727e9aa64583a560e5efd,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,Oracle_Factory,0x2c2ca09e5511bd69ffe9f156254b901ddc4f7fc5,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,Oracle_Implementation,0x0000000ccdcc8a633bc9738fd8d3129e70f7a049,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,RedeemQueue_Factory,0xa92cea07d6009de8f2aa377a4298deccf94d942a,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,RedeemQueue_Implementation,0x00000004051f95d5836ff4149ca4a26b5cfb8784,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,RedirectingDepositHook,0x0000000ef1a84ae7d455249d61d33e6397c46d72,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,RiskManager_Factory,0x195b23ba895ed8c951a093d295a33ecbe2bd8edd,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,RiskManager_Implementation,0x00000004d3a91eb46d4f405bf539eeae30a01782,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,ShareManager_Factory,0xfa6cd2822912f86f17429683334f2b79fb5cd7e7,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,SignatureDepositQueue_Implementation,0x00000008d840ca76629607583c697fedfa5fdd49,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,SignatureRedeemQueue_Implementation,0x00000002cb862cedd58b73b24996f54e43a3e00f,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,Subvault_Factory,0x5e11c97db901edd8932fdaa77b015da89f3f289e,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,Subvault_Implementation,0x000000019aea95f32accbd160b12dc39c3b6c0a7,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,TokenizedShareManager_Implementation,0x0000000f017d7077e34f4292e034478c371eb2c3,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,VaultConfigurator,0x0000000594e51babd99dae398e877c474201f1a5,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,Vault_Factory,0x04c0287dede16e0c04a1c2a52f31400a88f1df4c,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,Vault_Implementation,0x000000061cf24abc52e54ba275579e21e96e7716,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,Verifier_Factory,0x48766b2e6b321f6550988d1a2e09b42e91708759,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,Verifier_Implementation,0x00000001ea707ec337425aeb128d5c92ebac3da0,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Mellow Protocol,DeFi,Leveraged Farming,vshMON,0x982c66d60a18f05db7d1a8987189310062d2f818,DeFi::Leveraged Farming;DeFi::Yield;DeFi::Yield Aggregator
Fastlane,DeFi,Liquid Staking,Atlas,0x2da28fedc4643c787cb5c5e84fa6aadb596875e8,DeFi::Liquid Staking;DeFi::Staking;DeFi::MEV
Fastlane,DeFi,Liquid Staking,ShMonad,0x1b68626dca36c7fe922fd2d55e4f631d962de19c,DeFi::Liquid Staking;DeFi::Staking;DeFi::MEV
Magma,DeFi,Liquid Staking,Delegator,0xb1d57de83d80a2abac91714744dfe97e71b73dc0,DeFi::Liquid Staking;DeFi::Staking;DeFi::MEV
Magma,DeFi,Liquid Staking,gMON,0x8498312a6b3cbd158bf0c93abdcf29e6e4f55081,DeFi::Liquid Staking;DeFi::Staking;DeFi::MEV
Puffer,DeFi,Liquid Staking,pufETH,0x37d6382b6889ccef8d6871a8b60e667115eddbcf,DeFi::Liquid Staking;DeFi::Staking
aPriori,DeFi,Liquid Staking,ValidatorsRegistry,0x77f6e4103e32d6146e29cf9ed1645e170f90bc2b,DeFi::Liquid Staking;DeFi::MEV;DeFi::DEX Aggregator
aPriori,DeFi,Liquid Staking,aprMON,0x0c65a0bc65a5d819235b71f554d210d3f80e0852,DeFi::Liquid Staking;DeFi::MEV;DeFi::DEX Aggregator
aPriori,DeFi,Liquid Staking,swap,0x4f02a29df8510975d293aab0b32af7340f406fb4,DeFi::Liquid Staking;DeFi::MEV;DeFi::DEX Aggregator
ApeBond,DeFi,Other,ApeBond,0x1b7858f745211dba1387fe30124ebca2d706d7dd,DeFi::Other
ApeBond,DeFi,Other,ApeBondFactory,0xd731d8103132275b21a27ea8c8428ac6b97c5d35,DeFi::Other
ApeBond,DeFi,Other,BondNft,0xc765c358622cb346f236f8bfffe53036e421bb4e,DeFi::Other
ApeBond,DeFi,Other,BondTreasury,0x1f226c1008f5de89614bb15d09745128cf2a4d62,DeFi::Other
GoPlus SafeToken Locker,DeFi,Other,TokenLocker,0xf17a08a7d41f53b24ad07eb322cbbda2ebdec04b,DeFi::Other
GoPlus SafeToken Locker,DeFi,Other,UniV3LPLocker,0x24a9eb23de8e6f59bdb981b03e847f0f3abbfa0d,DeFi::Other
Sablier,DeFi,Other,FlowNFTDescriptor,0xf51bb8bd1cfc7c890db68c39dcca67cad7810ce4,DeFi::Other
Sablier,DeFi,Other,Helpers,0xa0a1ac47260b95d334763473b868117ef7343aa0,DeFi::Other
Sablier,DeFi,Other,LockupMath,0x1feb172238638897b13b69c65feb508a0a96b35d,DeFi::Other
Sablier,DeFi,Other,LockupNFTDescriptor,0x619e7f9832522edebd883482cd3d84653a050725,DeFi::Other
Sablier,DeFi,Other,SablierBatchLockup,0x4fcacf614e456728caea87f475bd78ec3550e20b,DeFi::Other
Sablier,DeFi,Other,SablierFactoryMerkleInstant,0xab15e653cd3bbce7b7412f81056a450bc0f2e7b9,DeFi::Other
Sablier,DeFi,Other,SablierFactoryMerkleLL,0x7dcab43465c1ebda92133c92262a6c55394dd69e,DeFi::Other
Sablier,DeFi,Other,SablierFactoryMerkleLT,0xfa2bf3eddefe67631bffa5c53b621a9c6bebc9c3,DeFi::Other
Sablier,DeFi,Other,SablierFactoryMerkleVCA,0xcdcc46a7759de01271e533bbc3b0f32899545a76,DeFi::Other
Sablier,DeFi,Other,SablierFlow,0x0340a829b6dc3adf7710a5baf1970914af4977f5,DeFi::Other
Sablier,DeFi,Other,SablierLockup,0x003f5393f4836f710d492ad98d89f5bfccf1c962,DeFi::Other
LeverUp,DeFi,Perpetuals / Derivatives,LV,0x1001ff13bf368aa4fa85f21043648079f00e1001,DeFi::Perpetuals / Derivatives;DeFi::RWA;DeFi::Stablecoin
LeverUp,DeFi,Perpetuals / Derivatives,LVMON,0x91b81bfbe3a747230f0529aa28d8b2bc898e6d56,DeFi::Perpetuals / Derivatives;DeFi::RWA;DeFi::Stablecoin
LeverUp,DeFi,Perpetuals / Derivatives,LVMON_Issuer,0xbf52ced429c3901afa4bbf25849269ef7a4ad105,DeFi::Perpetuals / Derivatives;DeFi::RWA;DeFi::Stablecoin
LeverUp,DeFi,Perpetuals / Derivatives,LVUSD,0xfd44b35139ae53fff7d8f2a9869c503d987f00d1,DeFi::Perpetuals / Derivatives;DeFi::RWA;DeFi::Stablecoin
LeverUp,DeFi,Perpetuals / Derivatives,LVUSD_Issuer,0x135951057cfccca7e8ef87ee41318d670f723f68,DeFi::Perpetuals / Derivatives;DeFi::RWA;DeFi::Stablecoin
LeverUp,DeFi,Perpetuals / Derivatives,LeverUp,0xea1b8e4ab7f14f7dca68c5b214303b13078fc5ec,DeFi::Perpetuals / Derivatives;DeFi::RWA;DeFi::Stablecoin
Narwhal Finance,DeFi,Perpetuals / Derivatives,FeeHelper ,0xe22fb1f1bb003759faced645458b8b8ee262828d,DeFi::Perpetuals / Derivatives
Narwhal Finance,DeFi,Perpetuals / Derivatives,PairInfos,0x5c39f9739c123e64535f6250b256964bc20c52f1,DeFi::Perpetuals / Derivatives
Narwhal Finance,DeFi,Perpetuals / Derivatives,Trading,0x3556d16519e3407ad43d5d7b3011bb095553d77a,DeFi::Perpetuals / Derivatives
Narwhal Finance,DeFi,Perpetuals / Derivatives,TradingStorage,0xfbc1cf329ad241352e777ab7bc17962452b87949,DeFi::Perpetuals / Derivatives
Narwhal Finance,DeFi,Perpetuals / Derivatives,TradingVault,0xb412a5d72c203df308624e435659c9f70b6960aa,DeFi::Perpetuals / Derivatives
Pingu Exchange,DeFi,Perpetuals / Derivatives,AssetStore,0x379a14208c15e99177b6a2003b77f38f80d66a2f,DeFi::Perpetuals / Derivatives
Pingu Exchange,DeFi,Perpetuals / Derivatives,BuyBack,0xbfc60682970fd08e2e4eea96f8b7b6bfa25eab53,DeFi::Perpetuals / Derivatives
Pingu Exchange,DeFi,Perpetuals / Derivatives,BuyBackStore,0x1b313e19df0b33880e99f38ac58e6bbdcc5b1810,DeFi::Perpetuals / Derivatives
Pingu Exchange,DeFi,Perpetuals / Derivatives,DataStore,0x631c6e0d5ae2e1f6a39871a9be97f1d9d43d1c83,DeFi::Perpetuals / Derivatives
Pingu Exchange,DeFi,Perpetuals / Derivatives,FundStore,0x576d51fb872065dc4af6f83902fd4078ebcc2f03,DeFi::Perpetuals / Derivatives
Pingu Exchange,DeFi,Perpetuals / Derivatives,Funding,0xd7071c24f765ca1ad21ff8e9d89ad45845af64df,DeFi::Perpetuals / Derivatives
Pingu Exchange,DeFi,Perpetuals / Derivatives,FundingStore,0xe0ffd61de51ce62d47845c5e6f10c35e8807224d,DeFi::Perpetuals / Derivatives
Pingu Exchange,DeFi,Perpetuals / Derivatives,MarketStore,0xe5cdf1b3b36b9799b33e5c6f8c4c8b03848c6470,DeFi::Perpetuals / Derivatives
Pingu Exchange,DeFi,Perpetuals / Derivatives,OrderStore,0xdd9bb855fcd8bc3f45b54b9c1f9de43dd2dff06b,DeFi::Perpetuals / Derivatives
Pingu Exchange,DeFi,Perpetuals / Derivatives,Orders,0xee6a587c06e02f330c00ea3e7c102d9b1d8a52f3,DeFi::Perpetuals / Derivatives
Pingu Exchange,DeFi,Perpetuals / Derivatives,PINGU,0xa2426cd97583939e79cfc12ac6e9121e37d0904d,DeFi::Perpetuals / Derivatives
Pingu Exchange,DeFi,Perpetuals / Derivatives,Pool,0xb1744c2e2b9b34630551338568698368489aeb7f,DeFi::Perpetuals / Derivatives
Pingu Exchange,DeFi,Perpetuals / Derivatives,PoolStore,0xcb30dff8515d4170bbf1fd0ff01cb21f9acc4caf,DeFi::Perpetuals / Derivatives
Pingu Exchange,DeFi,Perpetuals / Derivatives,PositionStore,0x06fc8b836f78a2c95416d33028452f9c95aac6b4,DeFi::Perpetuals / Derivatives
Pingu Exchange,DeFi,Perpetuals / Derivatives,Positions,0x3d7ec93875b6a6f0a5102fe29f887ee6e751b12f,DeFi::Perpetuals / Derivatives
Pingu Exchange,DeFi,Perpetuals / Derivatives,Processor,0x75f2948bff7d6d6bb6133cc5fe3c710656c2a939,DeFi::Perpetuals / Derivatives
Pingu Exchange,DeFi,Perpetuals / Derivatives,PythUpdater,0x605ad21a6a9328d74fa88aa80f23dbd4e746b2fd,DeFi::Perpetuals / Derivatives
